event_id	loci	Proximal_Site	TCGA-77-8008-01A-21R-2187-07	TCGA-51-4081-01A-01R-1100-07	TCGA-90-6837-01A-11R-1949-07	TCGA-56-8201-01A-11R-2247-07	TCGA-77-7138-01A-41R-2045-07	TCGA-22-5482-01A-01R-1635-07	TCGA-51-4079-01A-01R-1100-07	TCGA-56-8083-01A-11R-2247-07	TCGA-77-7338-01A-11R-2045-07	TCGA-56-7731-01A-11R-2125-07	TCGA-77-7335-01A-11R-2045-07	TCGA-33-6737-01A-11R-1820-07	TCGA-58-8386-01A-11R-2296-07	TCGA-56-8623-01A-11R-A28V-07	TCGA-85-7710-01A-11R-2125-07	TCGA-22-4609-01A-21R-2125-07	TCGA-43-6647-01A-11R-1820-07	TCGA-22-5472-01A-01R-1635-07	TCGA-77-7337-01A-21R-2045-07	TCGA-43-7657-01A-31R-2125-07	TCGA-22-5481-01A-31R-1949-07	TCGA-22-5478-01A-01R-1635-07	TCGA-22-5483-01A-01R-1820-07	TCGA-22-5489-01A-01R-1635-07	TCGA-77-7142-01A-11R-2045-07	TCGA-43-7658-01A-11R-2125-07	TCGA-56-7582-01A-11R-2045-07	TCGA-43-6143-01A-11R-1820-07	TCGA-39-5040-01A-21R-2125-07	TCGA-43-3394-01A-01R-0980-07	TCGA-56-8309-01A-11R-2296-07	TCGA-22-5491-01A-01R-1635-07	TCGA-90-7767-01A-11R-2125-07	TCGA-92-7340-01A-21R-2045-07	TCGA-43-6773-01A-41R-1949-07	TCGA-56-7730-01A-11R-2125-07	TCGA-34-8454-01A-11R-2326-07	TCGA-33-4587-01A-11R-2125-07	TCGA-43-6771-01A-11R-1820-07	TCGA-60-2709-01A-21R-1820-07	TCGA-56-7580-01A-11R-2045-07	TCGA-77-8007-01A-11R-2187-07	TCGA-56-7823-01B-11R-2247-07	TCGA-51-4080-01A-01R-1100-07	TCGA-43-5670-01A-21R-2125-07	TCGA-22-4593-01A-21R-1820-07	TCGA-56-7579-01A-11R-2045-07	TCGA-22-5471-01A-01R-1635-07	TCGA-34-7107-01A-11R-1949-07	TCGA-56-8082-01A-11R-2247-07	TCGA-56-7222-01A-11R-2045-07
NM_001185127|VAMP4|chr1|-	chr1:171669292-171673674	171673081	0.42	0.36	NA	0.40	0.22	0.41	0.41	NA	0.44	NA	0.26	NA	0.33	0.55	0.33	0.42	0.41	0.45	0.25	0.41	NA	NA	0.37	0.38	0.38	0.50	0.47	0.41	NA	0.38	0.40	0.33	0.37	0.29	0.47	0.52	0.44	0.33	0.28	0.50	NA	0.39	0.36	0.52	NA	0.39	0.31	0.31	0.44	0.35	NA
NM_017813|IMPAD1|chr8|-	chr8:57870471-57876623	57875492	0.42	0.54	0.49	0.59	0.52	0.50	0.55	0.36	0.62	0.44	0.47	0.47	0.50	0.68	0.50	0.58	0.43	0.56	0.35	0.65	0.61	0.36	0.47	0.40	0.54	0.44	0.70	0.28	0.62	0.46	0.49	0.38	0.42	0.42	0.57	0.64	0.48	0.50	0.50	0.66	0.69	0.65	0.45	0.71	0.18	0.49	0.44	0.38	0.45	0.47	0.58
NM_015459|ATL3|chr11|-	chr11:63391534-63396877	63396646	0.52	0.64	0.26	0.38	0.47	0.48	0.53	0.54	0.61	0.44	0.26	0.13	0.26	0.62	0.52	0.53	0.52	0.60	0.45	0.35	0.33	0.42	0.49	0.38	0.52	0.66	0.58	0.33	0.54	0.47	0.60	0.46	0.48	0.30	0.52	0.11	0.50	0.47	0.28	0.45	0.45	0.40	0.43	0.50	0.14	0.51	0.34	0.22	0.49	0.56	0.42
NM_174907|PPP4R2|chr3|+	chr3:73114547-73118343	73116294	0.33	0.31	0.29	0.29	0.23	0.27	0.20	0.21	0.34	0.31	0.43	0.19	0.27	0.42	0.21	0.28	0.27	0.26	0.16	0.29	0.24	0.24	0.22	0.24	0.24	0.24	0.32	0.10	0.23	0.29	0.33	0.22	0.20	0.26	0.32	0.40	0.29	0.21	0.21	0.23	0.49	0.20	0.20	0.44	0.19	0.25	0.20	0.23	0.21	0.26	0.24
NM_020728|ESYT2|chr7|-	chr7:158523673-158526943	158526568	0.64	0.55	0.53	0.59	0.38	0.63	0.56	0.47	0.77	0.66	0.75	0.37	0.53	0.87	0.50	0.61	0.58	0.70	0.43	0.64	0.68	0.43	0.49	0.57	0.52	0.62	0.60	0.31	0.52	0.50	0.57	0.41	0.68	0.70	0.67	0.68	0.58	0.50	0.45	0.69	0.77	0.52	0.45	0.65	0.46	0.54	0.47	0.52	0.55	0.48	0.57
NM_001178142|TFDP2|chr3|-	chr3:141663293-141671538	141671352	0.24	0.29	0.19	0.19	0.12	0.21	0.18	0.13	0.28	0.14	0.06	0.12	0.32	0.33	0.27	0.27	NA	0.38	0.14	0.14	0.10	0.16	0.30	0.17	0.28	0.29	0.33	0.16	0.18	0.14	0.32	0.13	0.07	0.10	0.32	0.12	0.30	0.21	0.18	0.26	0.17	0.22	0.16	0.14	0.07	0.32	0.16	0.07	0.35	0.18	0.16
NM_012216|MID2|chrX|+	chrX:107169900-107174848	107170387	NA	0.47	0.50	0.59	NA	NA	0.46	0.34	0.60	0.42	0.38	NA	0.45	NA	NA	0.54	NA	0.54	0.38	0.58	NA	0.25	NA	NA	0.37	NA	0.55	NA	NA	0.41	0.68	0.24	0.38	0.33	NA	0.30	0.51	NA	0.31	0.69	0.62	NA	0.39	0.58	0.26	NA	0.33	0.25	NA	0.44	0.50
NM_005870|SAP18|chr13|+	chr13:21721324-21722832	21721577	0.20	0.17	0.18	0.22	0.18	0.22	0.16	0.21	0.24	0.19	0.18	0.13	0.25	0.39	0.20	0.20	0.24	0.28	0.16	0.17	0.23	0.25	0.23	0.20	0.19	0.33	0.20	0.17	0.16	0.14	0.26	0.17	0.24	0.18	0.21	0.15	0.29	0.20	0.17	0.27	0.25	0.17	0.14	0.19	0.26	0.21	0.14	0.12	0.20	0.20	0.16
NM_022754|SFXN1|chr5|+	chr5:174953640-174956739	174955500	0.39	0.42	NA	0.50	0.46	0.40	0.27	0.36	0.38	0.40	0.58	0.41	0.29	0.51	0.22	0.48	0.46	0.33	0.22	0.43	0.53	0.43	0.29	0.39	0.24	0.46	0.29	0.27	0.46	0.31	0.54	0.26	0.26	0.29	0.41	0.44	0.40	0.28	0.39	0.47	0.34	0.21	0.28	0.38	0.33	0.40	0.28	0.54	0.30	0.25	0.24
NM_005339|UBE2K|chr4|+	chr4:39779979-39784362	39780234	0.18	0.36	0.23	0.36	0.22	0.29	0.37	0.30	0.38	0.22	0.23	0.17	0.37	0.43	0.34	0.38	0.26	0.30	0.27	0.30	0.26	0.18	0.28	0.31	0.35	0.48	0.38	0.22	0.32	0.30	0.29	0.25	0.24	0.19	0.31	0.27	0.38	0.29	0.25	0.35	0.35	0.31	0.28	0.44	0.16	0.37	0.22	0.19	0.25	0.42	0.43
NM_001113402|AMN1|chr12|-	chr12:31823816-31825311	31825161	NA	0.42	NA	NA	0.26	NA	0.36	0.43	0.51	0.53	0.44	0.34	0.40	0.72	0.39	0.43	0.32	0.57	0.37	0.49	0.44	0.33	0.34	0.47	0.40	0.60	NA	0.26	0.46	0.46	0.76	0.36	0.49	0.53	0.38	0.56	0.49	0.56	NA	NA	0.50	0.32	0.36	0.53	NA	NA	0.34	0.35	NA	0.42	0.31
NM_020772|NUFIP2|chr17|-	chr17:27582854-27591609	27589842	0.78	0.70	0.73	0.78	0.75	0.73	0.54	0.56	0.66	0.65	0.56	0.62	0.65	0.83	0.66	0.64	0.73	0.79	0.48	0.65	0.53	0.60	0.47	0.52	0.39	0.57	0.57	0.49	0.61	0.54	0.87	0.38	0.45	0.50	0.74	0.64	0.68	0.55	0.77	0.74	0.65	0.75	0.48	0.58	0.39	0.67	0.51	0.56	0.53	0.62	0.39
NM_001142389|PNPLA4|chrX|-	chrX:7867278-7868858	7868708	0.09	0.25	0.17	0.10	0.03	0.11	0.24	0.04	0.23	0.13	0.08	0.09	NA	0.41	0.12	0.19	0.11	0.23	0.08	0.11	0.11	0.12	0.12	0.24	NA	NA	0.16	NA	NA	0.09	0.30	0.07	0.11	0.10	0.20	0.16	0.21	0.14	0.08	0.34	0.12	0.27	0.07	0.09	0.07	0.14	0.14	0.06	0.19	0.20	0.09
NM_014781|RB1CC1|chr8|-	chr8:53535031-53536419	53535523	0.31	0.42	0.15	0.36	0.47	0.17	0.44	0.33	0.43	0.47	0.54	0.25	0.49	0.73	0.29	0.35	0.28	0.40	0.21	0.42	0.15	0.15	0.48	0.28	0.31	0.63	0.44	0.27	0.30	0.40	0.46	0.24	0.49	0.31	0.30	0.42	0.42	0.38	0.31	0.55	0.61	0.26	0.40	0.51	0.44	0.31	0.39	0.31	0.30	0.42	0.37
NM_003463|PTP4A1|chr6|+	chr6:64289961-64293357	64291324	0.31	0.39	0.25	0.35	0.31	0.28	0.29	0.38	0.41	0.47	0.40	0.24	0.34	0.69	0.25	0.37	0.30	0.31	0.27	0.38	0.27	0.29	0.24	0.32	0.29	0.39	0.39	0.24	0.30	0.24	0.34	0.20	0.31	0.42	0.29	0.26	0.36	0.32	0.19	0.42	0.57	0.30	0.22	0.26	0.21	0.26	0.20	0.23	0.23	0.36	0.18
NM_145254|TMEM170A|chr16|-	chr16:75477133-75481586	75481158	NA	NA	NA	0.57	0.41	0.51	0.39	0.63	0.55	NA	0.36	0.40	NA	0.65	0.46	0.52	0.50	0.73	0.37	0.37	0.42	0.58	0.35	0.51	0.56	0.71	0.61	0.41	0.65	0.45	NA	0.43	NA	0.30	0.58	0.54	0.63	0.67	NA	0.71	0.64	0.53	0.40	0.57	0.36	0.52	NA	0.38	0.54	0.64	0.64
NM_002936|RNASEH1|chr2|-	chr2:3589003-3593461	3593241	0.41	0.34	0.26	0.32	0.20	0.39	0.26	0.44	0.46	0.26	0.12	0.15	0.35	0.42	0.31	0.35	0.34	0.45	0.29	0.33	0.26	0.25	0.22	0.37	0.27	0.39	0.32	0.21	0.34	0.22	0.46	0.17	0.30	0.21	0.38	0.15	0.51	0.34	0.20	0.35	0.32	0.34	0.14	0.30	0.21	0.42	0.20	0.07	0.27	0.35	0.28
NM_005759|ABI2|chr2|+	chr2:204291899-204296913	204292161	0.57	0.58	NA	0.59	0.39	0.58	0.50	0.58	0.56	0.49	0.30	0.42	0.53	0.80	0.54	0.64	0.56	0.58	0.32	0.48	0.39	0.38	0.40	0.47	0.42	0.79	0.51	0.32	0.57	0.43	0.57	0.35	0.30	0.48	NA	0.42	0.74	0.70	0.57	0.65	0.41	0.48	0.38	0.39	0.35	0.64	0.35	0.23	0.42	0.41	0.41
NM_003818|CDS2|chr20|+	chr20:5170747-5178518	5170962	0.18	0.19	0.12	0.10	0.15	0.15	0.12	0.15	0.25	0.12	0.08	0.13	0.24	0.22	0.22	0.21	0.19	0.19	0.13	0.13	0.17	0.15	0.14	0.12	0.15	0.23	0.18	0.13	0.19	0.09	0.17	0.08	0.12	0.09	0.20	0.10	0.22	0.20	0.21	0.12	0.16	0.16	0.10	0.17	0.08	0.21	0.13	0.07	0.15	0.13	0.14
NM_058243|BRD4|chr19|-	chr19:15346362-15349256	15347673	0.25	0.22	0.41	0.28	0.24	0.17	0.20	0.07	0.28	0.19	0.40	0.21	0.34	0.24	0.14	0.19	0.24	0.26	0.16	0.25	0.12	0.18	0.19	0.20	0.22	0.24	0.16	0.10	0.16	0.12	0.22	0.14	0.09	0.18	0.27	0.24	0.21	0.17	0.24	0.20	0.32	0.32	0.12	0.12	0.36	0.43	0.19	0.26	0.26	0.11	0.23
NM_002140|HNRNPK|chr9|-	chr9:86583040-86584355	86583866	0.49	0.55	0.58	0.53	0.39	0.40	0.57	0.49	0.63	0.56	0.61	0.47	0.46	0.62	0.39	0.54	0.44	0.50	0.45	0.54	0.39	0.39	0.45	0.50	0.45	0.39	0.46	0.35	0.46	0.58	0.42	0.43	0.43	0.56	0.52	0.43	0.43	0.44	0.40	0.56	0.63	0.51	0.48	0.49	0.38	0.47	0.49	0.41	0.45	0.50	0.50
NM_004330|BNIP2|chr15|-	chr15:59951338-59956319	59955124	0.38	0.32	0.32	0.24	0.19	0.41	0.11	0.21	0.33	0.23	0.11	0.19	0.38	0.27	0.28	0.32	0.33	0.39	0.19	0.27	0.22	0.36	0.17	0.37	0.16	0.18	0.26	0.22	0.20	0.22	0.26	0.19	0.18	0.16	0.39	0.19	0.27	0.20	0.22	0.26	0.29	0.27	0.13	0.21	0.15	0.36	0.19	0.25	0.28	0.18	0.16
NM_177438|DICER1|chr14|-	chr14:95552543-95557000	95556707	0.58	0.64	0.52	0.72	0.55	0.58	0.74	0.49	0.74	0.49	0.28	0.38	0.58	0.76	0.54	0.67	0.53	0.69	0.36	0.78	0.41	0.47	0.64	NA	0.62	0.72	0.56	0.49	0.59	0.69	0.71	0.43	0.51	0.50	NA	0.57	0.59	0.63	0.44	NA	0.65	0.54	0.53	0.66	0.27	0.67	0.43	0.42	0.47	0.48	0.67
NM_017660|GATAD2A|chr19|+	chr19:19616152-19619741	19617835	0.24	0.27	0.30	0.29	0.37	0.20	0.36	0.15	0.34	0.32	0.51	0.27	0.24	0.43	0.26	0.27	0.22	0.32	0.21	0.29	0.30	0.20	0.25	0.24	0.34	0.46	0.22	0.15	0.29	0.29	0.31	0.26	0.23	0.20	0.25	0.24	0.23	0.34	0.25	0.24	0.35	0.21	0.19	0.25	0.33	0.25	0.30	0.25	0.20	0.15	0.35
NM_004239|TRIP11|chr14|-	chr14:92432356-92436237	92435937	0.18	0.26	0.22	0.20	0.20	0.27	0.28	0.24	0.30	0.18	0.16	0.16	0.35	0.50	0.19	0.33	NA	0.31	0.22	0.30	0.14	0.19	0.35	NA	0.29	0.39	0.31	0.17	0.26	0.37	NA	0.26	0.22	0.12	NA	0.22	0.32	0.23	0.15	NA	0.25	0.28	0.19	0.29	0.13	0.31	0.23	0.16	0.28	0.22	0.30
NM_005801|EIF1|chr17|+	chr17:39847033-39847868	39847228	0.37	0.36	0.39	0.37	0.25	0.43	0.42	0.46	0.43	0.36	0.36	0.39	0.51	0.59	0.34	0.42	0.38	0.50	0.27	0.48	0.60	0.39	0.41	0.52	0.33	0.60	0.38	0.39	0.45	0.41	0.50	0.35	0.45	0.37	0.42	0.50	0.47	0.53	0.27	0.56	0.37	0.36	0.28	0.37	0.32	0.38	0.34	0.45	0.42	0.45	0.29
NM_001142416|AIMP1|chr4|+	chr4:107268682-107270338	107268878	0.27	0.31	0.13	0.29	0.24	0.11	0.28	0.25	0.39	0.23	0.20	0.15	0.31	0.39	0.25	0.30	0.25	0.19	0.17	0.19	0.20	0.17	0.20	0.25	0.17	0.43	0.19	0.19	0.22	0.24	0.35	0.15	0.27	0.22	0.25	0.21	0.33	0.35	0.18	0.29	0.21	0.37	0.17	0.31	0.20	0.31	0.26	0.15	0.16	0.29	0.26
NM_017944|USP47|chr11|+	chr11:11977547-11982444	11978261	0.24	0.23	0.13	0.11	0.09	0.19	0.23	0.12	0.28	0.15	0.20	0.09	0.19	0.29	0.09	0.19	0.26	0.21	0.20	0.31	0.11	0.12	0.24	0.22	0.17	0.16	0.17	0.09	0.14	0.19	0.19	0.13	0.15	0.17	0.19	0.13	0.13	0.11	0.05	0.26	0.17	0.12	0.10	0.13	0.10	0.30	0.13	0.13	0.14	0.11	0.16
NM_001145354|MKLN1|chr7|+	chr7:131172365-131181412	131172668	0.24	0.30	0.12	0.20	0.22	0.18	0.15	0.18	0.35	0.09	0.05	0.11	0.41	0.27	0.38	0.35	0.23	0.25	0.16	0.29	0.11	0.08	0.15	0.15	0.18	0.36	0.26	0.22	0.34	0.14	0.30	0.13	0.14	0.12	0.27	0.09	0.26	0.21	0.17	0.30	0.14	0.42	0.13	0.20	0.06	0.39	0.19	0.03	0.22	0.25	0.29
NM_020699|GATAD2B|chr1|-	chr1:153777189-153782786	153778999	0.25	0.16	NA	0.32	NA	0.39	0.21	0.27	0.35	NA	NA	0.29	0.19	NA	0.21	0.25	0.18	0.30	0.18	NA	0.40	0.31	0.23	0.29	0.18	0.54	0.12	0.15	0.21	0.25	0.56	0.22	0.24	0.24	0.47	0.54	0.32	0.43	NA	0.18	0.42	0.24	0.18	0.25	NA	0.29	0.22	0.57	0.17	0.21	0.27
NM_001160225|RNF170|chr8|-	chr8:42708448-42711571	42711156	0.60	0.51	0.70	0.67	0.43	0.60	0.35	0.64	0.62	NA	0.61	NA	0.59	0.82	NA	NA	0.60	0.61	0.39	NA	NA	0.61	0.54	0.61	0.46	0.73	0.61	0.46	0.60	0.37	0.80	0.34	0.49	0.50	0.67	0.49	0.71	0.70	0.46	0.69	NA	NA	0.30	0.56	0.59	0.69	0.45	0.46	0.50	0.49	0.49
NM_015578|LSM14A|chr19|+	chr19:34718269-34720182	34718864	0.42	0.35	0.39	0.55	0.35	0.33	0.38	0.47	0.47	0.46	0.60	0.34	0.34	0.55	0.37	0.34	0.44	0.39	0.40	0.57	0.35	0.31	0.33	0.42	0.26	0.37	0.32	0.32	0.32	0.48	0.40	0.30	0.39	0.39	0.48	0.35	0.45	0.41	0.37	0.44	0.52	0.39	0.36	0.48	0.64	0.43	0.48	0.36	0.31	0.30	0.31
NM_001165|BIRC3|chr11|+	chr11:102207639-102210026	102208435	0.20	NA	NA	0.24	0.11	NA	0.32	NA	0.32	0.36	0.18	0.16	NA	0.47	0.17	0.40	0.31	NA	0.13	NA	0.24	NA	NA	0.34	0.16	0.29	NA	NA	0.24	0.20	0.29	NA	0.20	0.25	0.24	NA	0.26	NA	NA	0.32	0.17	0.23	NA	NA	0.20	NA	NA	0.24	NA	0.21	0.17
NM_032151|PCBD2|chr5|+	chr5:134296275-134298357	134296429	NA	0.32	0.32	NA	0.28	0.56	0.28	0.42	0.41	0.43	0.40	0.30	NA	0.57	0.46	0.36	NA	0.60	0.27	NA	0.57	0.38	0.26	0.39	0.38	0.59	0.43	0.32	0.47	0.25	0.54	0.30	0.37	0.31	0.41	0.46	0.51	0.45	0.29	0.51	NA	NA	0.31	0.34	0.49	NA	0.33	0.26	0.44	0.32	NA
NM_001199917|PGM3|chr6|-	chr6:83874599-83879042	83878808	0.49	0.49	0.57	0.44	0.36	0.51	0.47	0.50	0.63	0.44	0.42	0.39	0.49	0.67	0.51	0.58	0.46	0.52	0.28	0.53	NA	0.44	0.33	0.47	0.43	0.64	0.51	0.45	0.45	0.41	0.55	0.40	0.40	0.41	0.65	0.50	0.51	0.55	0.40	0.56	0.59	0.43	0.29	0.55	0.37	0.54	0.46	0.42	0.49	0.47	0.46
NM_018638|ETNK1|chr12|+	chr12:22837815-22843613	22838109	0.46	0.58	0.45	0.49	0.46	0.39	0.49	0.35	0.50	0.38	0.42	0.35	0.54	0.66	0.62	0.54	0.44	0.60	0.31	0.48	0.39	0.44	0.61	0.55	0.41	0.72	0.68	0.38	0.56	0.53	0.65	0.36	0.59	0.43	0.64	0.61	0.53	0.71	0.37	0.54	0.54	0.57	0.50	0.52	0.25	0.44	0.37	0.36	0.47	0.36	0.71
NM_032797|AIFM2|chr10|-	chr10:71872085-71874085	71873783	0.35	0.26	0.26	0.30	0.45	0.42	0.32	0.32	0.38	0.34	0.18	0.11	NA	NA	0.37	0.27	NA	0.37	0.21	0.33	0.53	0.29	0.23	0.31	0.31	0.55	0.30	0.29	0.36	0.27	0.37	0.23	0.34	NA	0.29	0.16	0.45	0.45	0.25	0.27	0.34	0.26	0.14	0.25	0.17	0.38	0.18	0.14	0.22	0.21	0.30
NM_016396|CTDSPL2|chr15|+	chr15:44816306-44821259	44817824	0.41	0.52	NA	0.69	0.65	0.40	0.46	0.30	0.50	NA	0.93	0.61	0.49	NA	0.36	0.42	0.35	0.55	0.39	0.41	0.39	0.46	0.40	0.39	0.50	0.47	0.61	0.26	0.45	0.39	0.63	0.34	0.42	0.63	0.59	0.86	0.50	0.41	0.41	0.56	0.74	0.45	0.50	0.40	NA	0.36	0.56	0.48	0.44	0.40	0.67
NM_013319|UBIAD1|chr1|+	chr1:11345700-11348466	11346205	0.34	0.68	0.34	0.42	0.39	0.40	0.45	0.44	0.55	0.36	0.41	0.22	0.39	0.52	0.34	0.46	0.45	0.44	0.35	0.57	0.71	0.30	0.36	0.36	0.43	0.68	0.46	0.28	0.58	0.45	0.43	0.29	0.43	0.43	0.36	0.39	0.34	0.73	0.34	0.41	0.46	0.38	0.37	0.64	0.28	0.38	0.37	0.25	0.37	0.38	0.46
NM_006275|SRSF6|chr20|+	chr20:42089342-42092261	42089896	0.24	0.21	0.19	0.37	0.29	0.27	0.36	0.32	0.51	0.32	0.35	0.14	0.28	0.45	0.30	0.32	0.31	0.34	0.28	0.47	0.18	0.23	0.20	0.27	0.29	0.37	0.37	0.11	0.27	0.34	0.24	0.21	0.25	0.28	0.26	0.28	0.34	0.32	0.21	0.33	0.48	0.28	0.23	0.25	0.32	0.22	0.28	0.23	0.23	0.27	0.42
NM_006775|QKI|chr6|+	chr6:163991725-163996678	163994784	0.12	0.04	0.07	0.08	0.06	0.03	0.05	0.02	0.05	0.12	0.19	0.06	0.05	0.20	0.03	0.05	0.09	0.06	0.05	0.05	NA	0.05	0.04	0.05	0.05	0.03	0.05	0.02	0.05	0.06	0.08	0.02	0.04	0.13	0.05	0.04	0.06	NA	0.05	0.10	0.06	0.06	0.06	0.04	0.05	0.06	0.05	0.06	0.03	0.04	0.03
NM_016612|SLC25A37|chr8|+	chr8:23428847-23432988	23429583	0.42	0.47	0.43	0.48	0.71	0.52	0.40	0.39	0.83	0.60	NA	0.33	0.32	0.68	0.51	NA	0.48	0.48	NA	NA	0.44	NA	0.34	0.39	NA	0.55	NA	0.35	0.70	NA	0.59	0.42	NA	0.52	0.42	0.39	0.35	0.70	0.38	0.46	0.65	0.38	0.36	NA	0.40	0.37	0.43	0.40	0.36	0.29	0.43
NR_037951|C1QTNF3-AMACR|chr5|-	chr5:33987112-33989607	33988994	0.46	0.49	0.49	0.44	0.45	0.51	0.49	0.41	0.55	0.47	0.67	NA	0.52	0.56	0.41	0.43	0.41	0.51	0.38	0.47	0.49	0.39	0.46	0.50	0.42	0.54	0.55	0.44	NA	0.44	0.52	0.44	0.49	0.47	0.56	0.61	0.57	0.50	NA	0.62	0.58	0.45	0.33	NA	0.52	0.45	0.46	0.42	0.42	0.40	0.44
NM_152729|NT5DC1|chr6|+	chr6:116565071-116568088	116565266	0.19	0.30	0.23	0.25	0.14	0.32	0.26	0.20	0.31	0.20	0.17	0.14	0.34	0.40	0.24	0.32	0.20	0.35	0.19	0.24	0.13	0.19	0.23	0.32	0.24	0.26	0.35	0.16	0.27	0.18	0.27	0.24	0.19	0.15	0.36	0.28	0.27	0.16	0.15	0.31	0.31	0.19	0.27	0.28	0.19	0.24	0.17	0.18	0.38	0.28	0.22
NM_031490|LONP2|chr16|+	chr16:48385491-48390684	48385764	0.49	0.41	0.49	0.46	0.40	0.52	0.42	0.42	0.55	0.44	0.39	0.38	0.45	0.62	0.40	0.40	0.46	0.55	0.32	0.42	0.50	0.47	0.41	0.41	0.41	0.50	0.48	0.40	0.48	0.47	0.63	0.43	0.33	0.31	0.49	0.45	0.57	0.42	0.41	0.56	0.55	0.45	0.39	0.40	0.49	0.47	0.44	0.42	0.41	0.35	0.45
NM_006380|APPBP2|chr17|-	chr17:58520500-58525195	58522878	0.36	0.46	NA	0.46	0.27	0.46	0.33	0.36	0.35	0.33	0.29	0.25	0.40	0.58	0.35	0.49	0.38	0.46	0.21	0.41	0.32	0.37	0.38	0.35	0.29	0.54	0.40	0.32	0.39	0.27	0.41	0.26	0.23	0.26	0.43	0.34	0.40	0.39	NA	0.44	0.43	0.43	0.30	0.33	0.18	0.40	0.31	NA	0.37	0.41	0.43
NM_025181|SLC35F5|chr2|-	chr2:114464353-114472772	114472094	0.20	0.17	0.29	0.20	0.12	0.37	0.11	0.17	0.29	0.16	0.10	0.13	0.35	0.25	0.24	0.27	0.16	0.23	0.19	0.29	NA	0.24	0.16	0.23	0.18	0.27	0.28	0.20	0.15	0.14	0.24	0.12	0.18	0.13	0.27	0.16	0.26	0.27	0.17	0.28	0.27	0.22	0.11	0.19	0.10	0.29	0.21	0.19	0.24	0.17	0.22
NM_144975|SLFN5|chr17|+	chr17:33592090-33600666	33596945	0.45	0.44	0.41	0.36	0.19	0.33	0.25	0.36	0.38	0.46	0.78	NA	0.37	0.54	0.25	0.38	0.47	0.47	0.22	0.39	0.52	0.57	0.30	0.40	0.52	0.89	0.26	NA	NA	NA	0.64	0.11	0.48	0.73	0.40	0.28	0.30	0.84	NA	0.32	0.74	0.38	0.29	0.15	0.39	0.37	0.38	0.36	0.24	0.44	0.25
NM_178335|CCDC50|chr3|+	chr3:191109529-191116295	191109920	0.21	0.18	0.14	0.15	0.07	0.16	0.15	0.25	0.25	0.15	0.15	0.13	0.24	0.24	0.17	0.17	0.25	0.18	0.18	0.15	0.09	0.20	0.15	0.18	0.10	0.20	0.22	0.17	0.18	0.15	0.16	0.10	0.11	0.21	0.17	0.11	0.20	0.20	0.10	0.24	0.16	0.19	0.14	0.14	0.16	0.29	0.13	0.08	0.17	0.15	0.24
NM_016138|COQ7|chr16|+	chr16:19089402-19094477	19091283	NA	0.37	NA	NA	0.18	NA	0.22	0.24	0.36	NA	0.22	NA	NA	0.48	NA	NA	NA	0.36	0.21	0.42	NA	0.35	0.19	0.20	0.27	0.19	NA	0.15	NA	NA	0.27	0.18	0.26	NA	NA	0.22	0.25	0.21	NA	0.30	0.36	NA	0.25	0.19	NA	0.28	NA	NA	NA	0.38	0.30
NM_003118|SPARC|chr5|-	chr5:151041020-151043160	151042083	0.14	0.17	0.15	0.10	0.15	0.16	0.15	0.16	0.20	0.13	0.24	0.11	0.12	0.38	0.18	0.15	0.13	0.20	0.13	0.22	0.18	0.12	0.17	0.14	0.21	0.17	0.20	0.16	0.14	0.17	0.19	0.11	0.18	0.18	0.14	0.18	0.15	0.16	0.08	0.23	0.18	0.14	0.11	0.14	0.18	0.14	0.18	0.14	0.16	0.13	0.10
NM_014339|IL17RA|chr22|+	chr22:17589196-17596584	17593627	0.29	0.27	NA	0.34	NA	0.17	NA	0.14	0.47	0.19	NA	0.19	0.18	0.35	0.17	NA	NA	0.28	0.24	0.19	NA	0.28	NA	NA	0.78	NA	0.55	0.16	NA	NA	NA	0.33	0.32	NA	NA	0.17	0.27	NA	0.26	0.22	NA	0.23	0.11	NA	0.19	0.26	NA	NA	0.24	0.06	0.09
NM_152707|SLC25A16|chr10|-	chr10:70238407-70243345	70242380	0.19	0.14	NA	NA	0.17	0.23	0.14	0.19	0.15	NA	NA	0.14	NA	NA	NA	NA	0.25	0.32	0.17	NA	0.19	0.17	NA	NA	NA	0.16	NA	0.12	0.16	0.13	NA	0.20	NA	NA	NA	0.11	0.29	0.14	NA	NA	0.21	0.21	NA	NA	0.13	NA	NA	0.14	NA	0.19	NA
NM_013382|POMT2|chr14|-	chr14:77741313-77743824	77743488	0.51	0.39	0.34	0.30	0.59	0.54	0.29	0.46	0.74	0.42	0.26	0.24	0.55	0.64	0.48	NA	NA	0.51	0.35	0.68	NA	0.42	0.36	NA	0.51	0.35	0.35	0.27	0.42	0.45	0.41	0.34	0.26	0.24	NA	0.25	0.48	0.47	0.40	NA	0.61	0.48	0.35	0.50	0.33	0.49	0.34	0.28	0.47	0.24	0.36
NM_005516|HLA-E|chr6|+	chr6:30460525-30461972	30460748	0.66	0.51	0.59	0.58	0.69	0.56	0.59	0.63	0.69	0.71	0.89	0.57	0.55	0.86	0.54	0.59	0.55	0.65	0.58	0.70	0.65	0.61	0.46	0.54	0.54	0.74	0.61	0.51	0.69	0.51	0.68	0.42	0.63	0.54	0.64	0.54	0.71	0.66	0.45	0.56	0.56	0.65	0.42	0.49	0.64	0.58	0.54	0.46	0.49	0.58	0.68
