event_id	loci	Proximal_Site	TCGA-77-8008-01A-21R-2187-07	TCGA-51-4081-01A-01R-1100-07	TCGA-90-6837-01A-11R-1949-07	TCGA-56-8201-01A-11R-2247-07	TCGA-77-7138-01A-41R-2045-07	TCGA-22-5482-01A-01R-1635-07	TCGA-51-4079-01A-01R-1100-07	TCGA-56-8083-01A-11R-2247-07	TCGA-77-7338-01A-11R-2045-07	TCGA-56-7731-01A-11R-2125-07	TCGA-77-7335-01A-11R-2045-07	TCGA-33-6737-01A-11R-1820-07	TCGA-58-8386-01A-11R-2296-07	TCGA-56-8623-01A-11R-A28V-07	TCGA-85-7710-01A-11R-2125-07	TCGA-22-4609-01A-21R-2125-07	TCGA-43-6647-01A-11R-1820-07	TCGA-22-5472-01A-01R-1635-07	TCGA-77-7337-01A-21R-2045-07	TCGA-43-7657-01A-31R-2125-07	TCGA-22-5481-01A-31R-1949-07	TCGA-22-5478-01A-01R-1635-07	TCGA-22-5483-01A-01R-1820-07	TCGA-22-5489-01A-01R-1635-07	TCGA-77-7142-01A-11R-2045-07	TCGA-43-7658-01A-11R-2125-07	TCGA-56-7582-01A-11R-2045-07	TCGA-43-6143-01A-11R-1820-07	TCGA-39-5040-01A-21R-2125-07	TCGA-43-3394-01A-01R-0980-07	TCGA-56-8309-01A-11R-2296-07	TCGA-22-5491-01A-01R-1635-07	TCGA-90-7767-01A-11R-2125-07	TCGA-92-7340-01A-21R-2045-07	TCGA-43-6773-01A-41R-1949-07	TCGA-56-7730-01A-11R-2125-07	TCGA-34-8454-01A-11R-2326-07	TCGA-33-4587-01A-11R-2125-07	TCGA-43-6771-01A-11R-1820-07	TCGA-60-2709-01A-21R-1820-07	TCGA-56-7580-01A-11R-2045-07	TCGA-77-8007-01A-11R-2187-07	TCGA-56-7823-01B-11R-2247-07	TCGA-51-4080-01A-01R-1100-07	TCGA-43-5670-01A-21R-2125-07	TCGA-22-4593-01A-21R-1820-07	TCGA-56-7579-01A-11R-2045-07	TCGA-22-5471-01A-01R-1635-07	TCGA-34-7107-01A-11R-1949-07	TCGA-56-8082-01A-11R-2247-07	TCGA-56-7222-01A-11R-2045-07
NM_001177520|ALPL|chr1|+	chr1:21903875-21904901	21904025	1.00	0.96	NA	NA	NA	NA	1.00	1.00	1.00	1.00	NA	0.96	0.98	0.99	NA	1.00	0.99	0.99	0.99	NA	NA	0.99	0.87	1.00	0.97	1.00	NA	0.94	1.00	0.94	1.00	0.99	NA	1.00	1.00	1.00	1.00	NA	NA	0.99	1.00	NA	1.00	NA	1.00	0.96	NA	1.00	NA	1.00	1.00
NM_003846|PEX11B|chr1|+	chr1:145522513-145523733	145522971	0.98	1.00	0.96	1.00	1.00	1.00	0.99	1.00	0.97	0.99	1.00	1.00	0.97	1.00	0.96	0.93	0.99	1.00	1.00	0.99	0.97	0.99	0.98	0.98	1.00	0.99	0.99	0.95	0.98	1.00	0.99	0.97	1.00	0.99	0.97	0.99	0.99	0.99	0.98	0.99	1.00	0.98	0.99	0.99	0.99	0.98	0.99	1.00	0.95	0.98	1.00
NM_007260|LYPLA2|chr1|+	chr1:24121171-24122019	24121616	0.94	0.90	0.98	0.94	0.98	0.90	0.96	0.92	0.93	1.00	1.00	1.00	0.89	0.98	0.91	0.94	0.88	0.96	0.91	0.96	0.98	0.92	0.97	0.96	1.00	0.93	0.93	0.98	0.93	0.88	0.98	0.90	0.91	0.97	0.98	0.99	0.99	0.92	0.99	0.92	0.97	0.95	0.93	0.89	1.00	0.96	0.99	1.00	0.94	0.97	0.89
NM_025160|WDR26|chr1|-	chr1:224572855-224577562	224576951	0.24	0.25	0.24	0.25	0.20	0.20	0.25	0.17	0.32	0.22	0.26	0.23	0.37	0.35	0.29	0.26	0.22	0.25	0.18	0.34	0.23	0.14	0.23	0.23	0.26	0.27	0.33	0.13	0.37	0.24	0.23	0.15	0.26	0.23	0.30	0.24	0.18	0.19	0.22	0.29	0.24	0.31	0.18	0.19	0.19	0.24	0.24	0.18	0.28	0.31	0.41
NM_004753|DHRS3|chr1|-	chr1:12627945-12628453	12628269	0.83	0.75	0.81	0.78	0.78	0.73	0.77	0.73	0.79	0.89	0.86	0.86	0.73	0.78	0.76	0.77	0.68	0.72	0.73	0.82	0.74	0.76	0.69	0.71	0.78	0.83	0.84	0.74	0.74	0.78	0.79	0.75	0.79	0.89	0.75	0.88	0.75	0.82	0.80	0.69	0.86	0.77	0.76	0.69	0.91	0.69	0.89	0.79	0.74	0.74	0.74
NM_001006605|FAM69A|chr1|-	chr1:93307665-93309752	93309011	0.95	0.97	0.94	0.95	NA	0.95	1.00	NA	0.91	0.99	1.00	NA	0.76	NA	NA	0.97	0.81	NA	0.97	NA	NA	0.96	0.91	0.90	0.94	NA	0.97	NA	NA	0.94	0.99	0.95	NA	1.00	0.91	1.00	NA	NA	0.94	0.93	NA	NA	1.00	0.98	NA	NA	1.00	0.99	0.83	0.96	NA
NM_146421|GSTM1|chr1|+	chr1:110235827-110236377	110235977	NA	0.94	NA	NA	NA	0.97	1.00	1.00	1.00	0.98	NA	NA	NA	1.00	NA	NA	NA	NA	NA	1.00	0.98	NA	NA	NA	0.92	NA	1.00	1.00	NA	1.00	NA	1.00	NA	0.96	1.00	1.00	NA	0.98	0.96	1.00	1.00	1.00	NA	0.86	NA	NA	1.00	NA	0.97	NA	0.82
NM_001170670|ZNHIT6|chr1|-	chr1:86116635-86119781	86118544	0.16	0.26	0.24	0.21	0.14	0.21	0.25	0.14	0.27	0.24	0.27	0.25	0.25	0.19	NA	0.24	NA	0.22	0.20	0.23	0.15	0.26	0.18	0.25	0.21	NA	0.19	0.10	0.13	0.25	0.17	0.19	0.22	0.19	0.20	0.21	0.20	0.22	NA	0.22	0.25	0.19	0.19	0.26	0.15	0.18	0.23	0.24	0.28	0.23	0.28
NM_014944|CLSTN1|chr1|-	chr1:9789082-9790763	9790211	0.70	0.70	0.66	0.73	0.86	0.67	0.75	0.56	0.83	0.75	0.99	0.73	0.48	0.74	0.65	0.68	0.59	0.68	0.85	0.76	0.74	0.68	0.64	0.62	0.98	0.72	0.85	0.50	0.71	0.71	0.67	0.62	0.72	0.92	0.68	0.77	0.63	0.72	0.63	0.63	0.83	0.68	0.60	0.74	0.77	0.64	0.85	0.77	0.56	0.57	0.78
NM_005997|VPS72|chr1|-	chr1:151148934-151149507	151149289	0.81	0.73	0.79	0.83	0.81	0.75	0.81	0.69	0.62	0.96	0.97	0.79	0.57	0.79	0.66	0.69	0.65	0.74	0.77	0.83	0.81	0.69	0.58	0.67	0.93	0.77	0.77	0.63	0.69	0.74	0.67	0.68	0.76	0.91	0.78	0.79	0.69	0.71	0.66	0.76	0.72	0.90	0.78	0.65	0.86	0.67	0.84	0.82	0.65	0.71	0.63
NM_014455|RNF115|chr1|+	chr1:145688088-145692800	145690615	0.25	0.19	0.21	0.16	0.12	0.15	0.08	0.12	0.24	0.10	0.11	0.12	0.23	0.27	0.25	0.14	0.18	0.14	0.08	0.12	0.18	0.10	0.13	0.12	0.12	0.23	0.19	0.15	0.20	0.09	0.20	0.08	0.12	0.10	0.23	0.14	0.17	0.21	0.15	0.16	0.10	0.17	0.08	0.08	0.09	0.23	NA	0.05	0.10	0.13	0.12
NM_014655|SLC25A44|chr1|+	chr1:156180030-156182777	156180212	0.90	0.91	0.94	0.92	0.88	0.93	0.93	0.90	0.87	0.95	NA	0.88	0.89	0.96	0.88	0.82	0.97	0.94	0.95	0.89	0.91	0.92	0.90	0.91	0.99	0.86	0.94	0.85	0.90	0.83	1.00	0.85	0.87	0.93	0.86	0.89	0.98	0.89	0.90	0.89	0.93	0.82	1.00	0.92	0.94	0.87	0.90	0.92	0.87	0.95	0.91
NM_152365|C1orf172|chr1|-	chr1:27276055-27276642	27276372	0.95	0.98	0.98	0.89	0.96	0.98	0.99	0.80	1.00	0.96	1.00	0.99	0.89	0.88	0.92	0.96	0.87	0.97	0.86	0.94	0.95	0.94	0.99	0.96	0.98	0.98	0.94	0.88	0.93	0.98	0.88	0.99	0.97	1.00	0.94	0.96	0.82	0.96	0.94	0.90	0.94	0.91	0.76	0.99	0.99	0.94	1.00	1.00	0.89	0.91	0.93
NM_001674|ATF3|chr1|+	chr1:212792699-212794116	212792898	0.78	0.83	0.88	0.86	NA	0.82	0.82	0.81	0.78	0.85	0.89	0.86	0.82	0.82	0.76	0.85	0.76	0.76	0.70	0.90	0.89	0.83	0.79	0.80	0.84	0.86	0.72	0.76	0.81	0.77	0.81	0.82	0.79	0.85	0.85	0.90	0.82	0.84	0.90	0.79	0.82	0.80	0.93	0.80	0.86	0.74	0.79	0.89	0.81	0.83	0.80
NM_018379|FAM63A|chr1|-	chr1:150965683-150969843	150969392	0.31	NA	0.31	0.23	NA	NA	NA	0.51	0.47	0.23	0.24	NA	NA	0.46	0.45	0.42	0.46	0.51	NA	NA	0.27	0.28	0.43	0.24	NA	0.49	0.37	0.26	NA	0.47	0.40	NA	NA	0.23	0.21	0.29	0.48	0.59	0.16	0.37	0.36	0.33	0.36	0.17	0.19	0.34	0.31	0.14	0.31	0.29	0.38
NM_023018|NADK|chr1|-	chr1:1682672-1684499	1684207	0.66	0.69	0.66	0.81	0.62	0.68	0.86	0.79	0.77	0.76	0.99	0.57	0.59	0.84	0.61	0.73	0.58	0.67	0.70	0.73	0.62	0.59	0.56	0.63	0.83	0.77	0.87	0.47	0.70	0.73	0.86	0.60	0.64	0.83	0.63	0.78	0.73	0.78	0.69	0.62	0.77	0.68	0.85	0.64	0.71	0.59	0.79	0.77	0.65	0.72	0.70
NM_015203|RPRD2|chr1|+	chr1:150443036-150449409	150446019	0.38	0.41	0.45	0.57	0.64	0.48	0.80	0.35	0.66	0.65	0.69	0.46	0.32	0.69	0.34	0.43	0.43	0.44	0.42	0.56	0.48	0.45	0.47	0.34	0.50	0.53	0.49	0.31	0.45	0.46	0.51	0.40	0.36	0.63	0.38	0.66	0.46	0.52	0.42	0.50	0.72	0.39	0.40	0.39	0.66	0.42	0.63	0.53	0.30	0.50	0.55
NM_177424|STX12|chr1|+	chr1:28148741-28150950	28150234	0.69	0.59	0.87	0.85	0.83	0.83	0.58	0.67	0.55	0.86	0.97	0.64	0.55	0.87	0.58	0.51	0.56	0.67	0.39	0.91	0.99	0.85	0.60	0.58	0.57	0.83	0.55	0.44	0.62	0.58	0.75	0.58	0.61	0.70	0.80	0.87	0.65	0.81	0.61	0.65	1.00	0.53	0.40	0.50	0.86	0.66	0.65	0.88	0.48	0.59	0.69
NM_001256820|RIT1|chr1|-	chr1:155867638-155870409	155870068	0.43	0.47	0.28	0.42	0.32	0.39	0.50	0.52	0.57	0.43	0.52	0.30	0.41	0.49	0.37	0.52	0.31	0.56	0.35	0.48	0.45	0.30	0.36	0.45	0.55	0.51	0.58	0.37	0.43	0.48	0.38	0.37	0.46	0.48	0.36	0.57	0.47	0.44	0.36	0.47	0.48	0.41	0.47	0.64	0.35	0.38	0.42	0.50	0.45	0.51	0.47
NM_001229|CASP9|chr1|-	chr1:15816435-15819530	15818865	0.13	0.09	0.08	0.10	0.06	0.08	0.08	0.12	NA	0.10	0.11	0.07	NA	0.15	0.08	0.12	0.14	0.10	0.11	0.12	0.06	0.09	0.08	0.13	0.08	0.10	0.07	0.09	0.11	0.08	0.11	0.07	0.07	0.09	0.10	0.04	0.12	0.09	0.08	0.11	0.08	0.17	NA	0.05	0.22	0.14	0.11	0.11	NA	0.07	0.15
NM_001190819|ORC1|chr1|-	chr1:52838453-52839047	52838772	NA	0.81	NA	0.89	NA	0.92	0.87	0.63	NA	NA	NA	1.00	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.90	0.85	0.77	0.78	0.88	0.74	0.73	0.65	0.66	NA	0.71	NA	NA	0.67	0.91	0.72	0.91	NA	0.78	0.81	NA	0.60	0.67	0.91	0.72	0.87	0.98	0.82	0.86	0.83
NM_005540|INPP5B|chr1|-	chr1:38326362-38328102	38327786	0.82	0.89	0.93	0.99	NA	NA	0.74	0.92	NA	0.92	NA	NA	0.95	0.94	0.76	0.88	0.87	0.91	NA	NA	0.86	NA	0.88	0.85	0.83	0.86	NA	0.78	0.85	0.84	1.00	0.90	0.79	0.83	0.88	NA	0.92	0.82	0.91	0.98	0.99	0.82	NA	NA	NA	0.90	0.77	NA	NA	0.93	0.81
NM_138346|KIAA2013|chr1|-	chr1:11979686-11980389	11980184	0.29	0.42	0.29	0.39	0.32	0.32	0.39	0.43	0.40	0.29	0.35	0.26	0.27	0.36	0.33	0.33	0.27	0.36	0.33	0.31	0.37	0.27	0.38	0.23	0.35	0.56	0.38	0.21	0.35	0.34	0.39	0.29	0.38	0.28	0.32	0.37	0.37	0.45	0.30	0.33	0.44	0.30	0.35	0.40	0.26	0.34	0.31	0.31	0.27	0.39	0.34
NM_030980|ISG20L2|chr1|-	chr1:156691683-156693254	156693069	0.57	0.68	0.62	0.84	0.64	0.60	0.74	0.71	0.46	0.57	0.83	0.68	0.55	0.71	0.49	0.57	0.59	0.58	0.58	0.58	0.80	0.62	0.56	0.52	0.65	0.61	0.61	0.49	0.60	0.61	0.71	0.59	0.53	0.55	0.64	0.81	0.67	0.60	0.55	0.66	0.76	0.56	0.73	0.66	0.66	0.54	0.63	0.87	0.52	0.61	0.54
NM_001042678|RHOC|chr1|-	chr1:113243752-113244335	113244069	0.94	0.81	0.85	0.81	0.81	0.82	0.86	0.72	0.72	0.91	0.98	0.84	0.72	0.81	0.72	0.84	0.72	0.81	0.71	0.81	0.88	0.83	0.63	0.74	0.86	0.84	0.72	0.71	0.83	0.79	0.83	0.80	0.74	0.90	0.86	0.85	0.81	0.84	0.77	0.74	0.82	0.91	0.91	0.73	0.91	0.78	0.78	0.89	0.76	0.79	0.69
NM_001040126|PQLC2|chr1|+	chr1:19655065-19655831	19655478	0.92	0.87	0.92	0.96	0.97	0.94	0.86	0.88	1.00	1.00	1.00	1.00	0.87	0.90	0.94	0.84	0.83	1.00	0.94	0.94	0.92	0.99	0.87	0.93	NA	0.97	NA	0.92	0.98	0.97	0.97	0.89	0.97	0.96	0.94	0.96	0.76	NA	0.91	0.97	0.99	1.00	NA	0.95	0.93	1.00	1.00	0.98	NA	0.87	0.97
NM_018438|FBXO6|chr1|+	chr1:11733671-11734472	11734008	0.51	0.46	0.46	0.45	0.52	0.56	0.47	0.45	0.55	0.56	0.76	0.44	0.53	0.51	0.52	0.55	0.46	0.57	0.51	0.47	0.48	0.45	0.50	0.38	0.48	0.47	0.53	NA	0.45	0.54	0.55	0.48	0.46	0.43	0.44	0.55	0.55	NA	0.38	0.43	0.55	0.50	0.50	0.56	0.43	0.49	0.57	0.58	0.38	0.57	0.45
NM_001048210|CLCC1|chr1|-	chr1:109474491-109475123	109474973	0.67	0.74	0.56	0.66	0.52	0.79	0.69	0.73	0.70	0.48	0.91	0.54	0.81	0.59	0.60	0.57	0.76	0.69	0.57	0.50	0.52	0.63	0.62	0.62	0.67	0.75	0.82	0.58	0.58	0.65	0.80	0.65	0.68	0.55	0.69	0.75	0.84	0.59	0.47	0.69	0.70	0.67	0.61	0.65	0.68	0.79	0.51	0.61	0.83	0.71	0.66
NM_130398|EXO1|chr1|+	chr1:242052766-242053808	242052972	NA	0.07	0.06	0.09	0.06	0.06	0.10	0.10	NA	0.08	NA	0.07	NA	NA	0.07	NA	NA	NA	0.13	0.11	0.06	NA	0.11	0.09	0.11	0.04	0.13	0.11	0.07	0.12	NA	0.13	0.07	0.10	0.06	0.06	0.12	0.09	NA	0.08	0.10	0.02	0.13	0.22	0.06	0.13	0.07	0.07	0.09	NA	0.06
NM_024408|NOTCH2|chr1|-	chr1:120454254-120459317	120459033	0.94	0.95	0.88	0.91	0.92	0.88	NA	0.86	0.89	0.89	0.94	0.89	0.75	0.95	0.87	0.88	0.86	0.91	0.92	0.95	0.91	0.90	0.86	0.88	0.94	0.92	0.89	0.81	0.84	0.96	0.87	0.90	0.91	0.89	0.90	NA	0.86	0.89	0.90	0.93	0.95	0.88	0.87	0.98	0.91	0.90	0.92	0.97	0.89	0.89	0.90
NM_174896|C1orf162|chr1|+	chr1:112020604-112021132	112020826	0.99	NA	0.97	0.82	1.00	0.79	0.85	NA	0.63	0.99	0.98	0.89	0.75	0.84	0.94	0.90	0.83	0.94	0.69	1.00	0.97	0.83	0.68	0.72	0.87	0.89	0.94	0.79	0.87	0.90	0.81	0.86	0.91	0.90	0.83	1.00	0.78	NA	0.88	0.78	0.94	0.87	NA	NA	NA	NA	1.00	0.89	0.73	0.71	NA
NM_018150|RNF220|chr1|+	chr1:45116375-45117393	45116525	0.78	0.78	0.76	0.87	0.90	0.79	0.82	0.71	0.88	0.87	0.87	0.82	0.67	0.89	0.75	0.85	0.69	0.83	0.83	0.82	0.79	0.82	0.81	0.72	0.84	0.85	0.81	0.69	0.80	0.71	0.79	0.80	0.80	0.84	0.80	0.83	0.67	0.82	0.73	0.81	0.87	0.74	0.74	0.77	0.89	0.79	0.79	0.85	0.68	0.77	0.88
NM_001100910|FAM72B|chr1|+	chr1:120854491-120855661	120854641	NA	1.00	NA	1.00	1.00	NA	NA	0.98	NA	NA	NA	1.00	NA	NA	NA	1.00	NA	NA	1.00	NA	1.00	NA	1.00	NA	NA	1.00	1.00	1.00	1.00	0.99	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	NA	1.00	1.00	1.00	1.00	0.98	1.00	1.00	1.00	1.00	1.00	1.00	0.97
NR_030725|RCC1|chr1|+	chr1:28864343-28865693	28865223	0.29	0.28	0.27	0.27	0.51	0.25	0.30	0.23	0.35	0.37	0.67	0.27	0.24	0.28	0.29	0.30	0.28	0.25	0.37	0.32	0.26	0.29	0.34	0.24	0.45	0.38	0.34	0.25	0.28	0.23	0.28	0.28	0.33	0.43	0.28	0.36	0.25	0.32	0.26	0.27	0.43	0.27	0.25	0.26	0.40	0.27	0.41	0.28	0.25	0.23	0.46
NM_001126337|TUFT1|chr1|+	chr1:151554119-151556053	151554389	0.80	0.88	0.83	0.91	0.90	0.86	0.93	0.90	0.80	0.88	0.98	0.90	0.69	0.89	0.75	0.78	0.87	0.83	0.92	0.85	NA	0.86	0.86	0.80	0.89	0.85	0.96	0.74	0.81	0.83	0.86	0.81	0.85	0.85	0.81	0.90	0.70	0.84	0.74	0.83	0.95	0.76	0.91	0.88	0.88	0.81	0.86	0.96	0.74	0.84	0.85
NM_153826|CD46|chr1|+	chr1:207966863-207968855	207967013	0.90	0.92	0.80	0.91	0.95	0.85	0.91	0.92	0.92	0.89	0.98	0.85	0.78	0.90	0.86	0.89	0.82	0.88	0.86	0.93	0.83	0.81	0.82	0.82	0.90	0.93	0.87	0.79	0.87	0.90	0.89	0.85	0.92	0.93	0.89	0.91	0.88	0.90	0.86	0.85	0.94	0.88	0.90	0.91	0.92	0.84	0.93	0.89	0.82	0.90	0.93
NM_020335|VANGL2|chr1|+	chr1:160394907-160398481	160395057	0.73	0.79	NA	NA	0.91	0.72	0.79	0.73	0.85	0.82	NA	NA	0.70	NA	0.74	0.76	0.77	0.75	0.80	0.81	0.81	0.70	0.78	0.74	0.83	0.80	0.85	0.73	0.79	0.72	0.69	0.78	0.80	NA	0.75	0.81	NA	0.79	NA	0.77	0.85	NA	0.71	0.78	0.83	0.72	0.84	0.80	0.72	0.76	NA
NM_016002|SCCPDH|chr1|+	chr1:246930496-246931262	246930691	0.26	0.25	0.31	0.23	0.21	0.26	0.24	0.22	0.24	0.27	0.34	0.25	0.20	0.21	0.23	0.23	0.23	0.31	0.23	0.17	0.25	0.24	0.24	0.28	0.28	0.28	0.24	0.21	0.22	0.16	0.34	0.22	0.20	0.27	0.39	0.23	0.33	0.24	0.18	0.22	0.26	0.26	0.22	0.22	0.28	0.24	0.23	0.21	0.22	0.22	0.15
NM_201542|MED8|chr1|-	chr1:43849605-43850777	43850534	0.40	0.35	0.41	0.43	0.37	0.39	0.57	0.24	0.47	0.44	0.64	0.28	0.43	0.57	0.44	0.39	0.39	0.48	0.35	0.46	0.51	0.32	0.33	0.49	0.36	0.46	0.54	0.32	0.36	0.35	0.36	0.34	0.51	0.41	0.44	0.53	0.45	0.37	0.25	0.55	0.34	0.33	0.22	0.30	0.33	0.44	0.26	0.36	0.35	0.30	0.33
NM_002293|LAMC1|chr1|+	chr1:183111668-183114735	183112085	0.45	0.72	0.63	0.64	0.37	0.48	0.74	0.59	0.64	0.42	0.69	0.44	0.49	0.76	0.50	0.69	0.44	0.54	0.44	0.41	0.62	0.45	0.52	0.55	0.65	0.67	0.64	0.30	0.60	0.52	0.57	0.55	0.69	0.53	0.61	0.53	0.56	0.68	0.54	0.64	0.62	0.45	0.38	0.58	0.21	0.57	0.49	0.40	0.55	0.58	0.53
NM_022157|RRAGC|chr1|-	chr1:39303861-39305376	39305124	0.86	0.87	0.91	0.95	0.93	0.88	0.94	0.87	0.96	0.93	1.00	0.90	0.80	0.95	0.83	0.83	0.86	0.94	0.89	0.93	0.92	0.88	0.83	0.86	0.93	0.89	0.87	0.81	0.86	0.94	0.92	0.91	0.92	0.93	0.89	0.94	0.88	0.91	0.84	0.93	0.97	0.79	0.90	0.96	0.95	0.89	0.92	0.97	0.84	0.93	0.91
NM_001200050|NPL|chr1|+	chr1:182797858-182799523	182798045	0.74	0.79	0.82	0.86	0.87	0.66	0.85	0.65	0.87	0.85	0.91	0.85	0.72	0.88	0.73	0.73	0.73	0.76	0.74	0.74	0.80	0.73	0.76	0.78	0.80	0.88	0.83	NA	0.76	0.81	0.85	0.74	0.73	0.83	0.74	0.86	0.81	NA	0.68	0.80	0.79	0.82	0.73	0.82	NA	0.84	0.93	0.71	0.62	0.75	NA
NM_014280|DNAJC8|chr1|-	chr1:28527071-28527881	28527676	0.73	0.74	0.82	0.75	0.75	0.71	0.80	0.61	0.68	0.82	0.95	0.85	0.54	0.62	0.65	0.63	0.63	0.85	0.59	0.77	0.89	0.69	0.65	0.72	0.61	0.70	0.63	0.68	0.66	0.81	0.60	0.64	0.69	0.81	0.86	0.71	0.58	0.71	0.73	0.69	0.83	0.64	0.67	0.74	0.81	0.71	0.78	0.80	0.71	0.57	0.70
NM_003036|SKI|chr1|+	chr1:2238015-2248856	2241126	0.05	0.05	0.05	0.05	NA	0.05	NA	0.02	0.05	0.06	0.07	0.05	0.03	0.05	0.04	0.05	0.02	0.04	0.04	0.05	NA	0.04	0.03	0.03	0.06	0.05	NA	0.03	0.05	NA	0.06	NA	0.05	0.06	0.05	NA	0.04	NA	0.04	0.03	0.06	0.04	NA	NA	0.06	0.03	0.05	NA	0.03	0.03	0.05
NM_015991|C1QA|chr1|+	chr1:22965325-22966154	22965788	1.00	1.00	1.00	0.96	1.00	1.00	1.00	0.97	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	1.00	0.99	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.96	NA	1.00	1.00	1.00	1.00	1.00	1.00
NM_001854|COL11A1|chr1|-	chr1:103342033-103343721	103343095	0.20	0.28	0.16	0.23	NA	0.19	0.32	NA	0.29	0.24	0.29	0.18	NA	NA	0.26	0.22	0.18	NA	0.26	0.22	0.18	0.20	0.27	0.23	0.35	NA	NA	0.27	NA	0.29	0.30	NA	0.22	0.25	0.18	NA	NA	0.33	0.18	0.24	0.33	0.23	NA	NA	0.27	0.22	0.26	0.24	0.20	NA	NA
NM_001145862|MTMR11|chr1|-	chr1:149900538-149901209	149901043	0.68	0.82	NA	0.87	0.86	0.85	NA	0.78	0.90	NA	NA	0.84	0.64	0.70	0.71	0.67	0.64	0.69	NA	0.76	0.66	NA	NA	0.62	0.81	0.78	NA	0.67	0.77	0.77	0.74	NA	NA	0.86	0.56	0.87	NA	NA	NA	NA	0.77	0.70	0.54	NA	0.88	0.67	NA	0.77	NA	0.74	0.80
NM_007259|VPS45|chr1|+	chr1:150116886-150117506	150117182	0.94	0.81	0.82	0.72	0.94	0.83	0.92	0.74	0.95	0.99	0.99	1.00	0.75	0.98	0.86	0.92	0.68	0.81	0.85	0.95	0.85	0.82	0.79	0.78	0.87	0.94	0.83	0.69	0.77	0.77	0.94	0.86	0.84	0.97	0.98	0.94	0.86	0.84	0.84	0.74	0.87	0.92	0.73	0.85	1.00	0.78	0.83	0.99	0.78	0.91	0.96
NR_030775|SHISA4|chr1|+	chr1:201860927-201861636	201861146	0.29	0.18	0.33	0.18	NA	0.19	0.11	0.24	0.25	0.30	0.33	0.17	0.20	0.23	0.33	0.29	0.16	0.21	0.18	0.28	0.22	0.17	0.30	0.18	0.22	0.34	0.23	0.16	0.32	0.20	0.18	NA	0.29	0.28	0.20	0.41	0.23	0.29	0.19	0.19	0.28	0.29	NA	0.18	0.27	0.19	NA	0.23	0.18	0.19	NA
NM_000157|GBA|chr1|-	chr1:155201070-155204891	155203901	0.21	0.27	0.19	0.19	0.16	0.35	0.22	0.47	0.46	0.13	0.16	0.23	0.33	0.22	0.22	0.19	0.25	0.22	0.19	0.26	0.32	0.34	0.28	0.30	0.19	0.44	0.26	0.36	0.44	0.26	0.26	0.26	0.32	0.13	0.20	0.23	0.33	0.31	0.26	0.22	0.31	0.17	0.21	0.28	0.13	0.33	0.23	0.15	0.33	0.19	0.25
NM_006335|TIMM17A|chr1|+	chr1:201938596-201939484	201938850	0.49	0.61	0.58	0.60	0.73	0.60	0.54	0.56	0.71	0.71	1.00	0.65	0.53	0.71	0.56	0.59	0.45	0.59	0.62	0.62	0.54	0.54	0.59	0.57	0.70	0.71	0.61	0.46	0.56	0.53	0.61	0.56	0.62	0.72	0.61	0.69	0.60	0.64	0.49	0.53	0.81	0.51	0.56	0.57	0.71	0.53	0.68	0.70	0.51	0.53	0.68
NM_016037|UTP11L|chr1|+	chr1:38489216-38490463	38489379	0.34	0.34	0.24	0.32	0.22	0.28	0.30	0.39	0.28	0.26	0.22	0.23	0.25	0.28	0.26	0.29	0.32	0.28	0.33	0.31	0.24	0.36	0.26	0.28	0.29	0.25	0.40	0.24	0.36	0.24	0.29	0.25	0.30	0.29	0.34	0.24	0.32	0.36	0.20	0.37	0.30	0.31	0.30	0.34	0.34	0.30	0.25	0.27	0.31	0.32	0.30
NM_001098398|COPA|chr1|-	chr1:160258601-160260006	160259135	0.11	0.13	0.13	0.15	0.14	0.09	0.11	0.12	0.18	0.17	0.20	0.12	0.15	0.17	0.10	0.15	0.12	0.11	0.13	0.12	0.10	0.11	0.09	0.10	0.14	0.15	0.10	0.07	0.12	0.10	0.12	0.09	0.11	0.13	0.15	0.12	0.15	0.10	0.09	0.12	0.17	0.16	0.12	0.11	0.15	0.10	0.12	0.12	0.09	0.14	0.11
NM_181358|HIPK1|chr1|+	chr1:114515645-114520457	114516067	0.81	0.94	0.75	0.92	NA	0.81	NA	0.77	0.95	0.90	NA	0.85	0.63	0.85	0.83	0.90	0.75	0.89	0.98	0.94	NA	0.80	0.89	0.81	0.96	0.93	0.97	0.74	0.92	0.90	0.84	0.77	0.94	0.95	0.77	NA	0.79	0.92	0.77	0.83	NA	0.81	0.91	NA	0.95	0.83	0.95	NA	0.77	0.83	0.98
NM_001136265|IFFO2|chr1|-	chr1:19230765-19235160	19234855	0.84	0.85	0.88	0.81	0.92	0.89	0.87	0.82	0.92	0.87	NA	0.78	0.70	0.89	0.85	0.86	0.79	0.91	0.72	0.92	NA	NA	NA	0.81	0.92	NA	0.90	0.74	0.84	NA	0.88	0.81	NA	0.81	0.79	0.69	0.89	NA	0.66	0.83	NA	0.87	0.66	NA	0.65	0.82	0.84	0.68	0.76	NA	0.89
